,datetime,mode1_d,mode1_sigma,mode1_n,mode2_d,mode2_sigma,mode2_n,NSD1_sum,NSD2_sum,mode1_d_mad,mode1_sigma_mad,mode1_n_mad,mode2_d_mad,mode2_sigma_mad,mode2_n_mad,NSD1_sum_mad,NSD2_sum_mad,n_measurements
20,2016-08-18 19:00:00,38.37999858412708,1.75,1298.3322552930185,140.80906158280615,1.75,669.112655074365,1302.8171329626211,634.2272529484331,1.2782844856700422,0.01,146.67111538071595,7.999083333153862,0.01,10.86414230396258,195.7399588179709,15.74121881018516,10
21,2016-08-18 21:00:00,37.101714098457045,1.75,1887.9187648238592,148.89360412999696,1.75,598.0630818920365,1890.7137432070588,567.8522577813814,0.01,0.01,307.4753010338079,0.01,0.01,28.009231889029763,227.99413675393487,35.71706141605432,10
22,2016-08-18 23:00:00,38.37999858412708,1.75,600.9139949279688,127.61056737671362,1.75,673.8518137025283,667.3772700863356,674.5679857186517,2.822814206873229,0.01,287.04586273599926,13.198494206092533,0.01,36.91023401708736,358.3801031849748,56.912078814482925,10
23,2016-08-19 01:00:00,63.95572473141427,1.75,605.7720950091916,167.81481554547315,1.75,374.65756149990966,659.6090426501266,352.7692199238109,0.01,0.01,13.400305226914838,0.01,0.01,9.614371814744459,44.725487998054746,7.280492563986343,11
24,2016-08-19 03:00:00,65.38145188981625,1.75,588.8925036134012,170.59108258671063,1.75,362.1472444148604,647.5526012018006,341.5486085208105,0.01,0.01,22.50819029468937,0.01,0.01,4.514494950508663,29.04969911257359,4.252334449090597,8
25,2016-08-19 05:00:00,65.38145188981625,1.75,530.1325072101026,170.59108258671063,1.75,398.0462580869183,567.0847595210694,374.18132716385617,0.01,0.01,35.46634404166343,0.01,0.01,18.624548484317415,38.77506809035128,14.39702439445864,5
26,2016-08-19 07:00:00,65.38145188981625,1.75,498.5847571317967,170.59108258671063,1.75,404.9265924090543,501.5688729488094,385.3310724224108,0.01,0.01,36.47186906514264,0.01,0.01,13.245975269628786,50.91885702835407,11.737712492182993,9
27,2016-08-19 09:00:00,65.38145188981625,1.75,712.2168290625925,170.59108258671063,1.75,468.6479719415259,753.46869700387,438.1313221057771,0.01,0.01,55.08981181429749,0.01,0.01,86.92215228675917,83.7259569737422,88.95087884032722,9
28,2016-08-19 11:00:00,47.985196106961055,1.75,522.7198345626626,125.89291547862258,1.75,828.6619091256393,521.6225150014006,836.9683390975134,27.17995475995477,0.01,331.3630115091086,32.388673447790424,0.01,379.6730451861522,338.2846242632345,416.89231361421093,6
29,2016-08-19 13:00:00,41.009381705315086,1.75,631.4369243549734,113.42674707060765,1.75,1409.8058335391684,625.701997086682,1370.1685711926384,1.5445297212031868,0.01,32.03281078076765,0.9946685288945929,0.01,115.92536839899799,27.248808457746463,105.92564223261547,6
30,2016-08-19 15:00:00,27.948833178791297,1.75,542.4983244237519,99.13595911915246,1.75,1658.724893404627,557.0773895584632,1645.5483129936913,3.357142244959636,0.01,268.3066703843381,0.01,0.01,64.86199755070425,268.33714685315283,55.24342735427149,9
31,2016-08-19 17:00:00,16.871175948072256,1.75,243.603558217547,98.99999999999994,1.75,1625.0002290765387,243.129345881552,1575.2616682665027,1.4021769704841454,0.01,22.667612404457657,0.06797955957625845,0.01,18.07646284910561,14.420441862152288,11.937835713786626,6
32,2016-08-19 19:00:00,15.249053064671498,1.75,502.9462432781182,83.18241346752067,1.75,1773.141008177845,488.33267518372907,1744.9787324199426,2.245529861753374,0.01,64.22639993695105,0.01,0.01,7.3035276949522085,60.14763138246059,22.561733064816053,3
33,2016-08-19 21:00:00,33.818323137766015,1.75,1630.451581817908,80.81969955656876,1.75,2510.188368550386,1652.6101799827047,2508.8996326828246,8.913957927625066,0.01,1043.763974863541,6.81969955656875,0.01,1312.0360832110755,1088.8981786471,1333.5895085289162,10
